Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
201600051853,2.0,7,0,0.0,2.0,5.0,16.0,A01
201400034577,1.0,7,0,0.0,2.0,1.0,9.0,B01
201300022568,0.0,7,0,0.0,1.0,2.0,1.0,A01
201100009203,0.0,15,0,0.0,2.0,1.0,21.0,E05
201600053258,1.0,32,0,0.0,2.0,7.0,1.0,A01
201200038347,0.0,7,0,0.0,2.0,3.0,1.0,B01
200800018466,0.0,7,0,0.0,2.0,2.0,0.0,B02
201100036712,0.0,7,0,0.0,1.0,1.0,1.0,A01
200700045506,0.0,17,0,0.0,2.0,2.0,12.0,A01
200500074861,0.0,7,0,0.0,2.0,8.0,15.0,A01
201600059426,2.0,7,0,0.0,9.0,7.0,1.0,B01
201300034897,0.0,7,0,0.0,2.0,6.0,15.0,A01
201600057348,2.0,33,0,0.0,2.0,8.0,3.0,B01
200600063958,0.0,15,0,3.0,0.0,1.0,1.0,A01
201600035040,1.0,7,0,0.0,2.0,7.0,15.0,A01
200500045922,0.0,2,0,0.0,2.0,3.0,1.0,B01
200500021535,0.0,7,0,0.0,2.0,4.0,1.0,A01
200600054058,0.0,7,0,0.0,2.0,1.0,2.0,A01
200600075242,0.0,7,0,0.0,2.0,7.0,15.0,A01
201500004040,0.0,10,0,0.0,2.0,1.0,1.0,A01
201600009147,2.0,7,0,0.0,2.0,0.0,1.0,B02
201500034281,0.0,7,0,0.0,2.0,4.0,2.0,B01
200500025394,0.0,10,0,0.0,2.0,1.0,13.0,A01
201500038976,0.0,2,0,0.0,2.0,2.0,17.0,A01
201400055434,1.0,7,0,0.0,1.0,2.0,15.0,Z01
201500050702,1.0,30,0,0.0,1.0,0.0,1.0,Z01
201200028772,0.0,2,0,0.0,2.0,1.0,1.0,B01
201100039775,0.0,7,0,0.0,2.0,2.0,2.0,A01
200600070494,0.0,30,0,0.0,2.0,1.0,1.0,B01
201100062879,1.0,7,0,0.0,0.0,0.0,12.0,B01
200600038621,0.0,7,0,0.0,2.0,2.0,5.0,A01
200600010447,0.0,7,0,0.0,2.0,4.0,2.0,B01
200700073087,0.0,7,0,0.0,2.0,1.0,13.0,A01
201000000506,0.0,7,0,0.0,2.0,7.0,1.0,A01
200700025019,0.0,33,0,0.0,2.0,8.0,1.0,B01
200800069937,0.0,1,0,0.0,2.0,1.0,1.0,B02
201400046348,0.0,1,0,0.0,1.0,0.0,0.0,A01
200600004796,0.0,7,0,0.0,2.0,7.0,15.0,B02
201000025085,0.0,2,0,0.0,2.0,1.0,1.0,A01
200700038837,0.0,7,0,0.0,0.0,7.0,12.0,B01
201200007469,0.0,7,0,0.0,2.0,1.0,1.0,B02
201200030167,0.0,7,0,0.0,2.0,4.0,2.0,B01
200700069373,0.0,10,0,0.0,2.0,1.0,2.0,D01
201100052935,0.0,7,0,0.0,2.0,3.0,21.0,D01
200500057256,1.0,7,0,0.0,2.0,5.0,15.0,B01
200500045444,0.0,7,0,0.0,2.0,8.0,11.0,A01
201400031363,0.0,7,0,0.0,2.0,5.0,16.0,A01
200500068138,0.0,7,0,0.0,2.0,2.0,16.0,B01
201400044578,0.0,7,0,0.0,2.0,1.0,1.0,A01
201100014114,0.0,10,0,8.0,2.0,1.0,19.0,B02
200500014812,0.0,1,0,0.0,2.0,1.0,15.0,A01
200900058243,0.0,33,0,0.0,2.0,4.0,1.0,A01
201600038344,1.0,30,0,1.0,0.0,1.0,1.0,A01
201400059173,0.0,1,0,0.0,2.0,1.0,1.0,B01
201400054401,0.0,33,0,0.0,2.0,7.0,1.0,B01
200800066771,0.0,1,0,0.0,0.0,1.0,23.0,B01
201000014516,0.0,10,0,7.0,2.0,1.0,1.0,B02
201600020142,1.0,7,0,0.0,2.0,1.0,5.0,A01
201200050896,0.0,7,0,0.0,2.0,4.0,2.0,B01
200900022045,0.0,33,0,0.0,2.0,1.0,1.0,B01
201200004517,0.0,30,0,0.0,2.0,2.0,1.0,A01
201200009306,0.0,7,0,0.0,2.0,0.0,6.0,C03
201000060512,0.0,7,0,0.0,2.0,5.0,2.0,B01
201100051885,0.0,7,0,0.0,2.0,7.0,0.0,A01
201500016923,0.0,30,0,0.0,2.0,1.0,1.0,A01
201300044536,0.0,14,0,0.0,2.0,1.0,2.0,A01
200600071494,0.0,7,0,0.0,2.0,3.0,15.0,B02
200600065411,0.0,7,0,4.0,0.0,3.0,0.0,A01
200800009031,0.0,7,0,0.0,1.0,1.0,15.0,A01
200900011263,0.0,7,0,0.0,2.0,3.0,1.0,B02
200600007808,1.0,7,0,0.0,0.0,0.0,0.0,A01
200500062062,0.0,7,0,3.0,2.0,2.0,1.0,A01
201200016557,0.0,7,0,0.0,2.0,2.0,2.0,A01
201000057509,0.0,7,0,0.0,2.0,3.0,11.0,B01
201400019157,0.0,7,0,13.0,0.0,9.0,14.0,A01
200800071015,0.0,7,0,0.0,2.0,4.0,23.0,B01
201500042279,0.0,31,0,0.0,2.0,8.0,0.0,B01
200700019280,0.0,7,0,0.0,2.0,3.0,13.0,A01
201400034680,0.0,31,0,0.0,2.0,1.0,1.0,B01
200800071380,0.0,7,0,0.0,2.0,2.0,9.0,A01
200900032980,0.0,7,0,0.0,2.0,8.0,15.0,A01
201300026219,0.0,33,0,0.0,2.0,5.0,1.0,B01
200900024662,0.0,7,0,0.0,2.0,0.0,17.0,A01
200600041486,0.0,7,0,0.0,2.0,2.0,10.0,A01
200700072370,0.0,1,0,0.0,0.0,0.0,0.0,A01
200600042427,0.0,3,0,0.0,2.0,2.0,15.0,B02
201200053553,0.0,14,0,6.0,2.0,1.0,2.0,A01
201600041942,0.0,7,0,0.0,1.0,2.0,15.0,A01
201500002297,0.0,7,0,0.0,2.0,1.0,1.0,A01
200500072650,0.0,7,0,0.0,2.0,4.0,1.0,B01
200600002159,0.0,7,0,0.0,2.0,3.0,1.0,B01
200900065873,0.0,7,0,0.0,1.0,2.0,0.0,A01
201200047605,0.0,7,0,0.0,0.0,4.0,2.0,A01
201400051665,0.0,17,0,0.0,2.0,1.0,1.0,C01
201500047389,0.0,7,0,0.0,2.0,4.0,2.0,C01
200800021064,0.0,34,0,0.0,2.0,0.0,1.0,B01
201400038343,0.0,7,0,0.0,2.0,0.0,0.0,C01
200600079095,0.0,33,0,0.0,1.0,1.0,1.0,A01
201500010407,0.0,33,0,0.0,2.0,7.0,1.0,A01
200600032783,0.0,7,0,0.0,2.0,3.0,2.0,A01
201400053316,0.0,7,0,0.0,1.0,3.0,1.0,A01
200600017675,0.0,33,0,0.0,0.0,3.0,1.0,D04
200700074507,0.0,7,0,0.0,2.0,3.0,21.0,C03
201300031887,0.0,7,0,0.0,2.0,4.0,1.0,B01
200800042769,0.0,32,0,0.0,2.0,7.0,1.0,B01
200900042458,0.0,7,0,0.0,2.0,7.0,10.0,A01
200800077235,0.0,2,0,0.0,2.0,1.0,13.0,A01
200500059955,0.0,4,0,0.0,1.0,1.0,1.0,A01
200600082719,0.0,7,0,0.0,2.0,1.0,1.0,A01
200500060538,0.0,5,0,0.0,2.0,1.0,1.0,B01
200500009515,0.0,7,0,0.0,2.0,4.0,1.0,B01
201400035764,0.0,10,0,0.0,2.0,1.0,1.0,A01
201600047155,1.0,7,0,0.0,2.0,3.0,2.0,D01
201200032423,0.0,2,0,0.0,0.0,0.0,14.0,A01
200500077324,0.0,7,0,0.0,0.0,4.0,1.0,B01
200600036681,0.0,7,0,0.0,2.0,1.0,9.0,A01
200700036320,0.0,7,0,0.0,1.0,1.0,1.0,A01
201300026117,0.0,30,0,0.0,2.0,1.0,2.0,A01
200600018711,0.0,7,0,0.0,9.0,3.0,1.0,B02
201400053877,0.0,7,0,0.0,2.0,0.0,13.0,A01
200900054814,0.0,7,0,6.0,0.0,1.0,1.0,A01
201400030914,0.0,10,0,0.0,2.0,1.0,1.0,A01
200500075123,0.0,5,0,0.0,2.0,2.0,1.0,A01
201600055490,0.0,31,0,0.0,2.0,2.0,17.0,B01
201100025277,0.0,7,0,0.0,2.0,1.0,1.0,C01
201500031473,0.0,7,0,0.0,2.0,3.0,1.0,B01
200600022122,0.0,14,0,0.0,2.0,4.0,2.0,B01
201200019818,0.0,30,0,0.0,2.0,1.0,1.0,A01
200500052429,0.0,7,0,0.0,2.0,4.0,1.0,B01
200800010564,0.0,17,0,0.0,2.0,1.0,2.0,A01
200800046139,0.0,31,0,13.0,0.0,1.0,1.0,A01
200600040376,0.0,7,0,0.0,2.0,4.0,23.0,B01
200700039624,0.0,7,0,0.0,2.0,1.0,13.0,A01
200700064768,0.0,2,0,0.0,2.0,1.0,1.0,B01
201600057388,2.0,7,0,0.0,2.0,5.0,1.0,B01
200500085448,0.0,7,0,0.0,2.0,3.0,1.0,D04
200600060814,0.0,7,0,0.0,2.0,7.0,16.0,B01
201600030141,0.0,1,0,0.0,2.0,0.0,19.0,A01
200600051300,0.0,7,0,0.0,2.0,1.0,1.0,D04
201200020027,0.0,7,0,0.0,2.0,3.0,1.0,B02
201300033673,0.0,7,0,0.0,4.0,1.0,1.0,A01
200900070774,0.0,3,0,0.0,0.0,1.0,0.0,A01
200500065475,0.0,7,0,0.0,0.0,0.0,0.0,A01
201000054115,0.0,7,0,1.0,2.0,5.0,1.0,A01
201600037287,0.0,7,0,0.0,2.0,3.0,15.0,A01
201000022200,0.0,7,0,0.0,1.0,3.0,1.0,A01
201500033422,0.0,33,0,0.0,2.0,1.0,1.0,B01
201000036587,0.0,7,0,0.0,2.0,4.0,2.0,B01
201400007681,0.0,14,0,0.0,2.0,1.0,2.0,B02
200900052644,0.0,7,0,0.0,2.0,6.0,15.0,B01
201300010097,0.0,7,0,0.0,2.0,4.0,2.0,B01
200700034021,0.0,7,0,0.0,2.0,3.0,5.0,A01
201400007509,0.0,33,0,0.0,0.0,0.0,15.0,A01
201600006251,0.0,10,0,0.0,2.0,5.0,17.0,A01
200700039156,0.0,7,0,0.0,2.0,3.0,15.0,B01
201000028136,0.0,7,0,0.0,1.0,1.0,17.0,A01
201200059094,0.0,3,0,0.0,1.0,6.0,1.0,A01
200500022653,0.0,7,0,4.0,0.0,1.0,14.0,A01
200800063148,0.0,33,0,0.0,2.0,1.0,17.0,A01
201000063672,0.0,7,0,0.0,2.0,6.0,16.0,B01
200800009594,0.0,2,0,0.0,2.0,1.0,17.0,B01
200800065555,0.0,7,0,0.0,2.0,3.0,1.0,B01
201400036795,0.0,7,0,0.0,0.0,2.0,0.0,B01
200700062255,0.0,7,0,0.0,2.0,3.0,9.0,A01
200800045023,0.0,7,0,0.0,2.0,7.0,15.0,B01
201500012515,0.0,7,0,0.0,2.0,3.0,9.0,A01
201400044153,0.0,7,0,0.0,1.0,3.0,1.0,A01
201000014462,0.0,7,0,13.0,0.0,1.0,1.0,A01
201100056790,0.0,7,0,0.0,2.0,4.0,2.0,B01
201500044476,0.0,7,0,16.0,0.0,0.0,0.0,G02
201300039745,1.0,7,0,0.0,0.0,1.0,2.0,Z01
200600028338,0.0,5,0,0.0,2.0,1.0,1.0,B01
201100002902,0.0,7,0,0.0,2.0,3.0,13.0,A01
200800042211,0.0,32,0,0.0,0.0,0.0,2.0,A01
201300011707,0.0,7,0,0.0,2.0,1.0,2.0,G07
201400017744,0.0,7,0,0.0,2.0,3.0,10.0,A01
201600058105,0.0,7,0,0.0,2.0,1.0,1.0,B02
200700008188,0.0,7,0,0.0,1.0,1.0,1.0,A01
201000069350,0.0,7,0,0.0,0.0,1.0,1.0,A01
201000026227,0.0,1,0,0.0,0.0,7.0,1.0,B01
200500080585,0.0,7,0,0.0,2.0,8.0,15.0,A01
200900036810,0.0,7,0,13.0,0.0,1.0,21.0,D04
200600020976,0.0,7,0,0.0,1.0,7.0,1.0,A01
200800008034,0.0,7,0,0.0,2.0,4.0,1.0,C01
200700046210,0.0,7,0,0.0,2.0,1.0,2.0,A01
200700021178,0.0,1,0,0.0,2.0,1.0,1.0,B01
201000064430,0.0,7,0,0.0,2.0,3.0,10.0,A01
200800028065,0.0,7,0,0.0,2.0,1.0,1.0,C03
201100015842,0.0,7,0,14.0,0.0,1.0,1.0,A01
200600022723,1.0,7,0,0.0,2.0,1.0,1.0,A01
201000055933,0.0,7,0,0.0,2.0,1.0,2.0,B01
200600027460,0.0,7,0,0.0,2.0,4.0,23.0,B01
201100039812,0.0,7,0,0.0,1.0,1.0,2.0,A01
201300033678,0.0,32,0,0.0,2.0,1.0,1.0,B01
200500056482,0.0,7,0,0.0,0.0,0.0,0.0,A01
200600016452,0.0,1,0,0.0,2.0,1.0,13.0,B02
200700000584,0.0,7,0,0.0,5.0,1.0,1.0,A01
201300036248,0.0,2,0,0.0,2.0,1.0,1.0,A01
201400046408,0.0,7,0,0.0,2.0,7.0,17.0,A01
201600017800,0.0,30,0,0.0,0.0,7.0,1.0,A01
201000023233,0.0,2,0,0.0,0.0,7.0,0.0,A01
201600039680,1.0,10,0,0.0,2.0,1.0,2.0,Z01
200900009285,0.0,30,0,0.0,4.0,1.0,1.0,B01
200700026686,0.0,17,0,2.0,0.0,1.0,1.0,A01
200600026938,0.0,7,0,0.0,0.0,0.0,1.0,A01
200900046219,0.0,30,0,0.0,2.0,1.0,1.0,A01
201400058144,0.0,10,0,0.0,2.0,4.0,1.0,B01
200600009412,0.0,5,0,0.0,2.0,1.0,1.0,B01
201000001106,0.0,7,0,0.0,1.0,1.0,1.0,A01
200700076962,0.0,7,0,0.0,1.0,0.0,15.0,A01
201200021273,0.0,7,0,0.0,2.0,1.0,15.0,A01
200900071595,0.0,15,0,0.0,2.0,1.0,15.0,A01
201500006917,0.0,7,0,0.0,2.0,1.0,17.0,A01
201400050981,0.0,7,0,14.0,0.0,0.0,19.0,A01
201200055472,0.0,7,0,0.0,2.0,1.0,15.0,B01
201600002613,1.0,10,0,0.0,2.0,1.0,15.0,A01
201300034353,0.0,7,0,0.0,2.0,1.0,1.0,B01
201100032056,0.0,7,0,0.0,2.0,1.0,1.0,B01
201600033647,0.0,30,0,14.0,0.0,1.0,1.0,A01
200600000709,0.0,7,0,0.0,1.0,5.0,1.0,A01
200500016879,0.0,7,0,0.0,1.0,7.0,1.0,A01
200800008134,0.0,7,0,0.0,2.0,1.0,6.0,B01
201500054640,0.0,30,0,0.0,2.0,1.0,2.0,A01
201200031718,2.0,7,0,0.0,2.0,6.0,18.0,A01
201600016919,2.0,7,0,0.0,2.0,2.0,1.0,A01
201200046350,0.0,7,0,0.0,2.0,3.0,15.0,A01
201600010567,1.0,7,0,0.0,0.0,0.0,0.0,B01
201400030540,0.0,7,0,1.0,0.0,1.0,13.0,A01
201100006367,0.0,7,0,0.0,2.0,1.0,1.0,B02
201300028107,0.0,31,0,14.0,0.0,1.0,1.0,A01
200600080733,0.0,7,0,0.0,9.0,2.0,0.0,B01
200500057441,0.0,7,0,0.0,2.0,4.0,1.0,B01
200900074337,0.0,2,0,0.0,1.0,1.0,16.0,A01
200800029604,0.0,33,0,0.0,2.0,1.0,13.0,B02
200700070338,0.0,7,0,0.0,2.0,1.0,16.0,A01
201400040933,0.0,7,0,0.0,2.0,4.0,2.0,B01
200500020450,0.0,7,0,0.0,2.0,1.0,1.0,B01
200500056707,1.0,7,0,0.0,2.0,3.0,1.0,A01
200600077367,0.0,2,0,0.0,2.0,1.0,1.0,B01
201400009812,0.0,7,0,6.0,0.0,1.0,13.0,A01
200700081737,0.0,7,0,0.0,2.0,0.0,0.0,A01
201000052888,0.0,7,0,0.0,2.0,9.0,1.0,A01
201100020079,0.0,34,0,0.0,2.0,3.0,7.0,A01
200900053270,0.0,7,0,0.0,2.0,3.0,15.0,A01
200500048248,0.0,21,0,0.0,2.0,8.0,1.0,B02
200500039414,0.0,7,0,0.0,2.0,2.0,1.0,D04
200500029935,0.0,7,0,0.0,2.0,1.0,1.0,A01
201400004870,0.0,7,0,0.0,2.0,7.0,13.0,A01
201500050241,0.0,7,0,0.0,2.0,4.0,1.0,B01
201200011487,0.0,7,0,0.0,2.0,1.0,1.0,A01
201600048389,2.0,7,0,0.0,2.0,1.0,1.0,A01
200800004778,0.0,32,0,0.0,2.0,3.0,1.0,A01
200500069720,0.0,7,0,0.0,0.0,4.0,1.0,B01
201400021218,0.0,10,0,0.0,1.0,2.0,0.0,A01
201200003261,0.0,7,0,0.0,2.0,5.0,0.0,B02
201400030003,0.0,7,0,13.0,0.0,1.0,2.0,A01
200900028236,0.0,1,0,1.0,0.0,1.0,1.0,A01
201400040246,0.0,7,0,0.0,1.0,3.0,15.0,A01
200900004926,0.0,7,0,0.0,2.0,8.0,1.0,P16
201400023438,0.0,7,0,0.0,2.0,0.0,0.0,B01
200600033008,1.0,7,0,0.0,2.0,0.0,9.0,B01
200800068434,0.0,7,0,0.0,2.0,8.0,0.0,B01
200700031834,0.0,7,0,13.0,0.0,3.0,1.0,A01
201400048244,0.0,33,0,0.0,2.0,1.0,0.0,B01
201300043381,0.0,7,0,0.0,2.0,6.0,1.0,B01
200600026326,0.0,13,0,0.0,0.0,4.0,2.0,B01
201200026625,0.0,7,0,0.0,2.0,1.0,15.0,A01
201500007236,0.0,7,0,0.0,2.0,2.0,1.0,B02
201600002342,1.0,7,0,0.0,2.0,3.0,1.0,A01
200600041580,0.0,1,0,0.0,2.0,1.0,9.0,B01
201500003582,0.0,1,0,0.0,2.0,1.0,1.0,B02
201100003248,0.0,2,0,0.0,2.0,1.0,1.0,B02
200900029735,0.0,7,0,16.0,0.0,1.0,1.0,A01
200700065266,0.0,37,0,0.0,0.0,0.0,0.0,A01
200700002164,0.0,5,0,0.0,2.0,1.0,2.0,B01
200900012905,0.0,10,0,0.0,2.0,3.0,10.0,A01
200700061781,0.0,7,0,0.0,2.0,1.0,2.0,A01
201300025844,0.0,7,0,0.0,2.0,6.0,24.0,B01
201300052233,0.0,30,0,0.0,2.0,2.0,1.0,B01
201100059331,0.0,7,0,0.0,2.0,1.0,2.0,A01
200500054859,0.0,7,0,0.0,2.0,7.0,19.0,A01
200600033972,0.0,7,0,0.0,2.0,4.0,2.0,B01
200600061847,0.0,2,0,0.0,2.0,4.0,16.0,B01
200800055043,0.0,10,0,0.0,2.0,3.0,1.0,A01
200700040001,0.0,2,0,6.0,0.0,1.0,1.0,A01
201500058467,0.0,30,0,0.0,5.0,0.0,0.0,A01
200600060949,0.0,2,0,0.0,2.0,2.0,1.0,B01
201000024918,0.0,7,0,0.0,2.0,2.0,14.0,B02
200800041377,0.0,7,0,0.0,1.0,7.0,15.0,A01
200800007691,0.0,7,0,0.0,2.0,0.0,9.0,B01
201100021294,0.0,7,0,14.0,0.0,8.0,2.0,A01
201500056121,0.0,32,0,0.0,2.0,1.0,3.0,A01
201400019567,0.0,7,0,0.0,2.0,1.0,1.0,A01
201100002806,0.0,7,0,0.0,1.0,3.0,15.0,A01
201100005128,0.0,15,0,0.0,2.0,1.0,1.0,B02
201000013923,0.0,7,0,0.0,2.0,4.0,1.0,A01
200600066504,0.0,2,0,0.0,2.0,8.0,11.0,A01
201500011711,0.0,15,0,0.0,2.0,1.0,2.0,A01
201600010237,1.0,33,0,0.0,2.0,3.0,1.0,B02
200700066570,0.0,7,0,0.0,0.0,6.0,1.0,B01
201400040713,0.0,1,0,0.0,2.0,7.0,15.0,B01
200500045594,0.0,7,0,0.0,2.0,8.0,1.0,B01
201600010032,1.0,7,0,0.0,2.0,8.0,19.0,A01
200600021899,0.0,5,0,0.0,2.0,1.0,1.0,B01
200600058138,0.0,7,0,3.0,0.0,3.0,0.0,A01
201000036305,0.0,7,0,0.0,2.0,3.0,1.0,B01
201100000119,0.0,15,0,0.0,0.0,1.0,1.0,B02
201400059296,0.0,10,0,0.0,2.0,1.0,16.0,A01
201000010200,0.0,7,0,2.0,0.0,1.0,1.0,A01
201400001880,0.0,7,0,0.0,2.0,3.0,1.0,B02
200900011575,0.0,7,0,0.0,2.0,1.0,2.0,A01
201100014924,0.0,7,0,0.0,0.0,3.0,10.0,A01
200500072150,0.0,7,0,1.0,0.0,1.0,1.0,B02
200600017577,0.0,7,0,0.0,0.0,0.0,0.0,C03
201000053536,0.0,7,0,0.0,2.0,4.0,1.0,B01
201500041429,0.0,7,0,0.0,1.0,1.0,1.0,A01
201500020096,0.0,7,0,0.0,2.0,3.0,15.0,B01
200600025395,0.0,10,0,0.0,2.0,3.0,1.0,A01
200500076574,0.0,7,0,0.0,2.0,3.0,2.0,A01
201500021084,0.0,15,0,0.0,2.0,3.0,1.0,C03
201500018157,0.0,10,0,0.0,2.0,1.0,13.0,A01
200600032310,0.0,3,0,0.0,2.0,3.0,19.0,A01
200500052819,0.0,10,0,0.0,2.0,4.0,1.0,B01
201300021427,0.0,7,0,0.0,2.0,5.0,24.0,B01
201200042400,0.0,30,0,0.0,2.0,2.0,17.0,A01
200500078766,0.0,7,0,0.0,0.0,1.0,1.0,B02
201400015023,1.0,2,0,0.0,2.0,0.0,0.0,Z01
201300018694,0.0,7,0,0.0,1.0,2.0,1.0,A01
200900012880,0.0,7,0,0.0,2.0,2.0,13.0,A01
201600037798,0.0,7,0,0.0,2.0,1.0,2.0,A01
201300004513,0.0,7,0,0.0,2.0,1.0,1.0,B02
201300057840,0.0,7,0,0.0,2.0,3.0,21.0,B01
201100029420,0.0,1,0,12.0,0.0,0.0,1.0,A01
201000041406,0.0,7,0,0.0,2.0,3.0,23.0,C01
200800065585,0.0,7,0,0.0,2.0,1.0,1.0,A01
200800040872,0.0,7,0,0.0,2.0,3.0,2.0,B01
200800007900,0.0,10,0,0.0,2.0,1.0,2.0,A01
201400043151,0.0,10,0,0.0,2.0,2.0,15.0,B01
201300046599,0.0,7,0,0.0,2.0,7.0,1.0,A01
200800018848,0.0,33,0,0.0,2.0,1.0,2.0,B01
201000060217,0.0,7,0,0.0,2.0,3.0,22.0,A01
201100009615,0.0,7,0,0.0,2.0,3.0,19.0,B02
201300033050,0.0,7,0,0.0,2.0,4.0,1.0,B01
201600055720,0.0,7,0,0.0,2.0,4.0,2.0,B01
200800023196,0.0,2,0,0.0,1.0,8.0,1.0,A01
200800059509,0.0,10,0,0.0,2.0,1.0,2.0,C01
200900045248,0.0,7,0,0.0,1.0,2.0,1.0,A01
201200002468,0.0,7,0,0.0,2.0,3.0,1.0,B02
201400028939,0.0,30,0,0.0,2.0,7.0,1.0,A01
201200037670,0.0,7,0,0.0,2.0,4.0,2.0,B01
200600071206,0.0,7,0,0.0,2.0,3.0,1.0,B02
200900001197,0.0,7,0,0.0,0.0,2.0,5.0,B02
201600034632,0.0,33,0,0.0,0.0,0.0,0.0,A01
201000051481,0.0,2,0,0.0,2.0,1.0,15.0,A01
201500013793,0.0,7,0,0.0,1.0,1.0,1.0,A01
201500034809,0.0,7,0,0.0,1.0,1.0,1.0,A01
201100049202,0.0,33,0,0.0,2.0,1.0,5.0,A01
201500004657,0.0,7,0,0.0,2.0,1.0,2.0,B01
201500032697,0.0,7,0,0.0,2.0,7.0,19.0,B01
201000059482,0.0,7,0,0.0,0.0,4.0,2.0,B01
201100058109,0.0,32,0,0.0,0.0,8.0,1.0,A01
201500037682,0.0,7,0,0.0,2.0,4.0,2.0,B01
201000032402,0.0,7,0,0.0,2.0,1.0,2.0,A01
201100002549,0.0,7,0,0.0,2.0,1.0,15.0,A01
201200024430,0.0,14,0,0.0,0.0,1.0,0.0,A01
200900069096,0.0,7,0,0.0,2.0,3.0,15.0,B01
200600013490,0.0,7,0,0.0,2.0,1.0,2.0,A01
200900036010,0.0,7,0,0.0,1.0,1.0,0.0,A01
201200003846,0.0,7,0,0.0,2.0,4.0,23.0,D04
200700050204,0.0,7,0,0.0,2.0,2.0,1.0,B01
201400029318,0.0,7,0,0.0,2.0,4.0,2.0,B01
201000004775,0.0,7,0,0.0,2.0,1.0,1.0,A01
200800021037,0.0,7,0,1.0,0.0,7.0,1.0,A01
200900043081,0.0,7,0,0.0,2.0,6.0,23.0,C01
200900016893,0.0,7,0,0.0,2.0,2.0,13.0,B02
201500042885,0.0,7,0,0.0,2.0,4.0,2.0,B01
201200033092,0.0,33,0,0.0,2.0,7.0,1.0,B01
201500046785,0.0,7,0,0.0,2.0,8.0,11.0,A01
201400030018,0.0,1,0,0.0,2.0,1.0,2.0,B01
200500044407,0.0,1,0,0.0,0.0,1.0,1.0,A01
200800033732,0.0,7,0,0.0,2.0,1.0,15.0,A01
200700041266,0.0,7,0,0.0,2.0,8.0,17.0,E05
201300031824,0.0,2,0,0.0,2.0,7.0,1.0,A01
201600047662,1.0,7,0,0.0,2.0,2.0,11.0,A01
201600039248,0.0,33,0,0.0,2.0,7.0,17.0,A01
200600047147,0.0,7,0,1.0,2.0,1.0,1.0,A01
201000049354,0.0,2,0,0.0,1.0,1.0,1.0,A01
200600025187,0.0,30,0,0.0,0.0,3.0,0.0,B02
200500003966,0.0,7,0,2.0,0.0,6.0,15.0,B01
201500057566,0.0,7,0,0.0,2.0,1.0,2.0,A01
201100036931,0.0,7,0,0.0,0.0,7.0,13.0,B01
200800048237,0.0,7,0,0.0,1.0,2.0,1.0,A01
200800031751,0.0,33,0,0.0,2.0,5.0,1.0,B01
200500029416,0.0,7,0,0.0,2.0,3.0,15.0,A01
201300020490,0.0,7,0,0.0,2.0,3.0,9.0,A01
201000034600,0.0,30,0,0.0,1.0,1.0,1.0,A01
200500079989,0.0,14,0,0.0,2.0,1.0,1.0,B01
201400004090,0.0,2,0,1.0,2.0,1.0,0.0,B02
200700050482,0.0,30,0,0.0,2.0,1.0,2.0,A01
201100065022,0.0,7,0,0.0,2.0,1.0,1.0,C01
200700036136,0.0,10,0,0.0,2.0,5.0,1.0,B01
201100018284,0.0,7,0,0.0,0.0,4.0,1.0,B01
200500047695,0.0,5,0,0.0,2.0,1.0,17.0,B01
200900034793,0.0,7,0,0.0,2.0,3.0,15.0,A01
200600077053,0.0,7,0,0.0,2.0,3.0,15.0,A01
201000031763,0.0,30,0,0.0,2.0,1.0,15.0,A01
201100000059,0.0,33,0,13.0,2.0,1.0,13.0,A01
200800064887,0.0,30,0,0.0,2.0,3.0,1.0,B01
201100041536,0.0,7,0,0.0,2.0,3.0,15.0,B01
200500039837,0.0,7,0,0.0,2.0,1.0,1.0,B02
200900072478,0.0,33,0,0.0,2.0,1.0,3.0,B02
200500074973,0.0,4,0,14.0,0.0,1.0,1.0,A01
200900027440,0.0,7,0,0.0,2.0,1.0,15.0,A01
201100059604,0.0,30,0,0.0,2.0,2.0,1.0,B01
200700023857,0.0,30,0,12.0,0.0,8.0,2.0,A01
201000018574,0.0,7,0,0.0,2.0,8.0,19.0,B02
200800007797,0.0,33,0,0.0,2.0,3.0,1.0,B01
200800033216,0.0,7,0,0.0,1.0,2.0,1.0,A01
200700015830,0.0,7,0,0.0,2.0,1.0,13.0,A01
201300053307,0.0,10,0,0.0,2.0,8.0,22.0,A01
200900046028,0.0,31,0,0.0,2.0,1.0,1.0,B01
200900051903,0.0,31,0,0.0,2.0,1.0,3.0,A01
200500014673,0.0,7,0,6.0,0.0,1.0,1.0,A01
200500021732,0.0,7,0,0.0,2.0,1.0,2.0,A01
200700074314,0.0,7,0,0.0,2.0,2.0,1.0,A01
201000053110,0.0,7,0,0.0,2.0,1.0,15.0,B01
200500033776,0.0,2,0,0.0,2.0,1.0,1.0,B01
200800035650,0.0,2,0,14.0,0.0,0.0,12.0,A01
200500021912,0.0,7,0,0.0,2.0,1.0,2.0,A01
201200038598,0.0,7,0,0.0,2.0,8.0,1.0,B01
200800077473,0.0,7,0,0.0,2.0,1.0,2.0,A01
200700027432,0.0,7,0,0.0,2.0,2.0,15.0,A01
200600061733,0.0,7,0,0.0,2.0,1.0,1.0,B01
201600003887,1.0,7,0,0.0,0.0,1.0,0.0,A01
200600083489,0.0,7,0,0.0,1.0,1.0,1.0,A01
200500083715,0.0,7,0,0.0,0.0,2.0,15.0,A01
