Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
201000010727,10,8,21,1520,1,1,1,1.0,7.0,391.0,ROUTE DIJON PR NON CONNU,M,4743260.0,509675,210
201600028117,16,10,16,955,1,2,3,1.0,1.0,147.0,RUE SAINT MALO,M,4905080.0,-145070,500
201200028496,12,6,15,715,1,2,3,1.0,3.0,275.0,"ignor?, RAIMOND (AVENUE",M,4547936.0,436377,420
201600056793,16,3,21,2350,5,2,1,1.0,3.0,112.0,RUE DE BERCY,M,4884290.0,237502,750
201300008143,13,9,26,1130,1,2,1,1.0,6.0,89.0,rue hoche,M,0.0,0,840
201600047181,16,11,21,803,1,1,1,1.0,2.0,402.0,A13,,,,780
200600073001,6,11,5,515,5,2,1,1.0,6.0,189.0,CD637,M,0.0,0,350
200600064987,6,10,25,2000,2,2,1,1.0,6.0,33.0,"176, VERDUN (BD DE)",,,,940
200500006517,5,1,22,945,1,2,2,3.0,3.0,123.0,CONDE (DE),,,,690
200800009374,8,2,17,1910,5,1,1,1.0,6.0,311.0,"78, JEAN JAURES (BOULEVA",,,,780
200700042920,7,7,9,1146,1,2,1,2.0,7.0,172.0,"11, MAGUELONE (RUE DE)",,,,340
201200061083,12,10,9,1855,5,2,1,1.0,6.0,5.0,CIRCONVALLATION,,,,971
201500017832,15,9,7,915,1,1,3,1.0,1.0,107.0,le petit boulay,M,4743078.0,-132516,440
200700001363,7,1,7,1845,3,1,1,1.0,6.0,93.0,,M,0.0,0,410
200600026453,6,5,12,1945,1,2,2,1.0,3.0,63.0,CRS BALGUERIE STUTTENBER,,,,330
200600052528,6,9,9,1745,1,1,1,7.0,6.0,82.0,,M,4700300.0,305500,180
201300054717,13,9,4,410,5,2,3,1.0,6.0,117.0,"127, RUE DE SAUSSURE",,,,750
201500003862,15,10,9,1745,1,1,4,1.0,6.0,362.0,,M,4357550.0,7486,320
201100037736,11,7,20,1330,1,2,1,1.0,3.0,24.0,111 BIS AV DE L' ADOUR,M,4351380.0,-150051,640
201400055455,14,3,10,1840,1,2,7,1.0,3.0,116.0,"170, AVENUE DE VERSAILLE",,,,750
201600023968,16,6,16,1210,1,2,6,1.0,2.0,281.0,FR.MITTERRAND/J.BRIAUD,M,4481786.0,-67167,330
200800012588,8,3,3,1320,1,2,1,2.0,6.0,162.0,BOULEVARD SALVADOR ALLEN,,,,440
201300032410,13,11,14,1845,5,2,1,2.0,2.0,445.0,"0, CATHERINE DE BOURBON",,,,640
200500084086,5,12,3,2120,4,1,1,1.0,7.0,527.0,AUTOROUTE A3,,,,950
200900006641,9,1,17,1640,1,2,1,1.0,4.0,129.0,107 ROUTE DE BAYONNE,M,4.0,-,640
201200034065,12,7,5,1524,1,2,1,1.0,6.0,113.0,"24, LANDAIS (AVENUE DES)",M,4576410.0,311238,630
201000012406,10,5,14,1715,1,1,9,1.0,2.0,88.0,,M,0.0,0,830
200900030746,9,7,17,1940,1,2,1,1.0,6.0,63.0,"24, QUAI DE LA SOUYS",,,,330
201500044044,15,6,16,1857,1,2,1,1.0,1.0,428.0,R DE VERDUN,M,4899540.0,232610,950
200500075582,5,11,30,1539,1,2,3,1.0,3.0,4.0,PL DE LA BASTILLE BD BOU,,,,750
201000026926,10,7,8,2030,1,1,1,1.0,1.0,322.0,,M,0.0,0,540
200800032592,8,6,6,852,1,2,1,1.0,6.0,544.0,ST LOUIS(PLACE),,,,380
201300028018,13,1,26,750,4,2,1,1.0,7.0,328.0,"sans, ROUEN (RUE DE)",M,4727095.0,-6554,490
200700052590,7,6,15,1840,1,1,1,3.0,6.0,238.0,A46N   7.065 A 9.020,,,,10
201000041358,10,5,23,2015,1,2,1,1.0,6.0,96.0,"8, FERRY (JULES) ( R )",,,,690
201100057236,11,4,13,930,1,2,2,1.0,3.0,389.0,"220, BOULEVARD DE LA DUC",,,,690
200800049849,8,9,6,1502,1,2,1,1.0,2.0,121.0,NEUILLY (ROUTE DE) R.D.1,,,,520
201400011207,14,7,7,1500,1,2,1,1.0,6.0,88.0,"51, RAYNAUD (BD AUGUSTE)",,,,60
201500009694,15,5,6,1145,1,1,1,3.0,1.0,63.0,,M,0.0,0,370
200900058766,9,12,25,1045,1,1,1,7.0,3.0,310.0,,M,4.0,0,340
200700047302,7,8,2,2230,5,2,1,1.0,6.0,269.0,Les Battoires,M,0.0,0,10
200500006280,5,1,14,1700,2,1,1,1.0,6.0,249.0,Route Nationale 104,,,,770
201100034996,11,7,29,2100,2,1,1,1.0,7.0,429.0,NATIONALE(R.30),,,,590
200800033013,8,6,22,2050,1,2,1,1.0,6.0,143.0,"100, MARLE (RUE DE LA )",,,,590
200700018651,7,4,15,645,2,1,1,1.0,6.0,218.0,,M,0.0,0,560
200600059853,6,10,10,1645,1,2,9,1.0,6.0,248.0,Boulevard de Verdun,M,0.0,0,450
201500044682,15,5,30,1330,1,1,1,1.0,1.0,438.0,A104,,,,770
201300040076,13,7,22,1650,1,2,1,1.0,6.0,51.0,"13, RICHARD WALLACE (BOU",,,,920
200600039321,6,7,6,1,5,2,1,1.0,1.0,143.0,ROUTE NATIONALE (IMP),,,,590
200600060875,6,10,7,610,5,2,1,1.0,5.0,71.0,"14 BIS, MITTERRAND (AVEN",,,,130
200700014486,7,3,3,1135,1,1,1,1.0,3.0,555.0,VA007331 A620,,,,310
201600018942,16,10,18,2250,5,2,1,1.0,6.0,476.0,232 RUE DE PARIS,M,5004379.0,189710,800
201400009070,14,6,4,1115,1,1,1,1.0,1.0,327.0,,M,4292500.0,943900,202
200600078305,6,12,5,1140,1,2,1,1.0,6.0,12.0,82 R DU CHAROLAIS,,,,750
201200028254,12,2,25,450,5,2,1,2.0,6.0,184.0,OUEST  (BD),M,4603729.0,404562,420
200800055960,8,10,12,1630,1,1,1,1.0,6.0,118.0,,M,0.0,0,670
200900021429,9,7,26,1850,1,1,1,1.0,3.0,121.0,"1570, SAINT-ANTONIN D 95",,,,820
200900072879,9,5,23,1925,5,2,6,1.0,7.0,7.0,ROND POINT TITAN,,,,974
201600049630,16,12,28,2200,5,2,2,1.0,3.0,386.0,"14, JULES FAVRE",,,,690
200800056316,8,10,8,800,1,2,1,2.0,1.0,299.0,Pont de l'Orb,M,4328600.0,328300,340
200500082277,5,12,20,1545,1,2,1,1.0,6.0,10.0,27 BD SAINT MARTIN,,,,750
200900029666,9,3,25,815,2,2,1,1.0,3.0,115.0,"6, CHAMP ROSSIGNOL (RUE",,,,350
201200009412,12,6,14,1815,1,1,1,1.0,6.0,410.0,,M,0.0,0,780
200600048210,6,8,16,1155,1,2,1,1.0,2.0,127.0,Route nationale 7,,,,420
200600006491,6,2,22,845,1,1,1,1.0,6.0,48.0,,M,4603600.0,226700,230
200800019412,8,4,2,1510,1,2,1,8.0,6.0,85.0,"SANS, FAUBOURG LA GRAPPE",,,,280
201400037972,14,1,4,1836,5,2,1,2.0,2.0,8.0,BELFORT (RUE DE),,,,900
201400023909,14,1,18,50,5,2,3,1.0,3.0,63.0,"71, CRS ARISTIDE BRIAND",,,,330
200900049561,9,10,12,1850,2,2,1,2.0,5.0,9.0,"001, TOURNAI BOULEVARD D",,,,590
200500019631,5,4,12,1630,1,2,1,1.0,6.0,185.0,"01, RIVAIL (RUE CH.)",,,,380
200600050025,6,8,4,1430,1,2,2,1.0,2.0,10.0,"ING, GALLIENI (AV.) DE 1",,,,930
200500026430,5,5,11,1600,1,2,2,1.0,3.0,133.0,rue des moussaillons,M,0.0,0,300
200700076746,7,12,26,1620,1,2,1,1.0,3.0,55.0,MONTRE (TRAVERSE DE LA),,,,130
200600073545,6,12,5,2030,3,1,1,1.0,7.0,123.0,,M,0.0,0,490
201200048375,12,5,27,1520,1,2,1,1.0,2.0,313.0,ALL DES MARRONNIERS,M,4911330.0,223190,950
200700029172,7,5,14,1620,1,2,1,1.0,6.0,113.0,"1, BLANZAT (RUE DE)",,,,630
201400038622,14,6,12,830,1,2,6,1.0,2.0,161.0,WISSOUS (ROUTE DE),,,,910
200500037909,5,6,15,1900,1,1,1,1.0,3.0,198.0,,M,4857800.0,-428400,290
201300037205,13,6,3,1025,1,2,1,1.0,6.0,85.0,"28, MAS-LOUBIER (RUE DU)",,,,870
200900002649,9,4,3,1550,1,2,1,1.0,2.0,113.0,"3, BOULEVARD AUGUSTE BLA",,,,750
201200020707,12,6,7,1710,1,2,1,1.0,2.0,300.0,DUPERRE   RUE AMIRAL,,,,170
201500049758,15,9,12,2110,4,1,1,3.0,7.0,266.0,RD383   3.750 A 7.640,,,,690
200600016518,6,3,7,1300,1,1,1,1.0,6.0,58.0,CD 557 - PK 16 + 500,M,0.0,0,830
200900002565,9,2,7,925,1,2,3,1.0,3.0,99.0,SAINT SERVAN (RUE),,,,490
201000066849,10,5,20,1000,1,2,1,1.0,4.0,117.0,PORTE DE CLICHY,,,,750
201200012193,12,5,4,745,1,1,1,1.0,1.0,1.0,,M,0.0,0,130
201600013152,16,12,30,1250,1,2,1,1.0,3.0,262.0,"27, TASSIGNY (AV. MCHAL",M,4318985.0,300898,110
201400024751,14,11,5,2110,5,2,3,1.0,2.0,63.0,"15, RUE JUDAIQUE",,,,330
200900022048,9,6,11,1845,1,1,6,1.0,3.0,7.0,CROUPILLAC (AVE DE),,,,300
201100066736,11,12,28,1330,1,2,2,1.0,6.0,11.0,"124, AUBER (RUE JULES)",,,,974
200600021525,6,4,20,2100,5,2,1,1.0,2.0,20.0,108 AV GAMBETTA,,,,750
200500031734,5,5,5,2330,3,1,1,1.0,5.0,450.0,RN104,,,,770
201500043484,15,4,20,925,1,2,3,1.0,6.0,78.0,PIERRE SEMARD (PL),,,,940
200800051691,8,9,5,1730,1,2,2,3.0,3.0,21.0,"00, CAMILLE DESMOULINS (",,,,800
201500011107,15,10,23,1135,1,2,1,1.0,2.0,88.0,"0, GRENOBLE (ROUTE DE)",M,4367087.0,721004,60
200500070584,5,11,6,2115,3,1,1,2.0,3.0,695.0,ur de St Germain d'Ectot,M,0.0,0,140
200800014344,8,3,7,1420,1,2,3,1.0,6.0,18.0,"114, MONTIGNY (RUE DE)",,,,950
200800027302,8,5,11,1840,1,2,1,1.0,3.0,115.0,"125, RUE LECOURBE",,,,750
201000029929,10,9,27,845,1,2,1,1.0,6.0,3.0,MITTERRAND (K19 A O24,M,4330278.0,348627,340
201400016688,14,4,16,600,3,1,1,1.0,2.0,205.0,,M,4792491.0,735979,680
200900029048,9,3,25,1000,1,2,1,1.0,7.0,55.0,HENRI BARNIER (BOULEVARD,,,,130
201500026171,15,10,8,1345,1,2,1,1.0,2.0,269.0,"125, SAINT BIENHEURE (FA",M,4779077.0,108120,410
201100024411,11,10,17,1748,1,2,6,1.0,3.0,102.0,GABARES (CHEMIN),,,,240
201400023921,14,1,15,1950,5,2,2,1.0,6.0,63.0,QUAI DES QUEYRIES,,,,330
201600002250,16,12,7,1715,2,2,6,1.0,3.0,329.0,alphonse lavallée,M,0.0,0,720
201000047261,10,5,16,2045,1,2,1,1.0,2.0,521.0,"., LIBERATION (AVENUE DE",,,,910
200500009376,5,2,9,920,1,2,3,1.0,3.0,65.0,ALBERT 1° (AV),,,,810
200700040991,7,7,11,1245,1,1,1,1.0,1.0,151.0,,M,0.0,0,340
200600020664,6,4,2,1930,1,2,1,1.0,3.0,155.0,"22, REMBRANDT",,,,590
201600023569,16,1,8,735,2,2,2,2.0,3.0,63.0,PASTEUR/FR.MARCEAU,M,4484450.0,-60614,330
200600050719,6,9,21,1830,1,1,3,1.0,3.0,491.0,rue du bacquerot,M,0.0,0,620
201100046107,11,9,2,1700,1,2,4,1.0,6.0,25.0,GAULLE / CUGNET,,,,920
200800056628,8,10,8,845,1,1,1,3.0,6.0,32.0,,M,4587000.0,514200,10
200700012130,7,3,28,745,2,2,1,1.0,1.0,198.0,rue de la Maillardière,M,0.0,0,440
201600055140,16,9,14,1130,1,2,7,1.0,3.0,116.0,PLACE DE COLOMBIE,M,4886300.0,226851,750
200600000820,6,1,3,1610,1,2,1,1.0,6.0,19.0,"175, JAURES JEAN (DE 105",,,,290
200800025225,8,5,26,1350,1,2,1,1.0,6.0,482.0,"0, CLEMENCEAU (BOULEVARD",,,,670
201400057872,14,5,28,1500,1,2,1,1.0,5.0,112.0,PORTE DOREE,,,,750
201100011290,11,4,1,1700,1,2,1,1.0,7.0,9.0,Rue des fr?res bergers,M,0.0,0,900
201100040904,11,9,18,1840,1,1,1,2.0,6.0,305.0,R DE L ESTUAIRE,M,4950016.0,23247,760
200700031688,7,5,9,1045,1,1,1,2.0,6.0,65.0,AUTOROUTE A211,,,,620
201100016544,11,3,31,920,1,2,3,1.0,6.0,10.0,"50, JAURES (AVENUE JEAN)",,,,70
200900055728,9,7,17,1930,1,2,1,1.0,1.0,88.0,"29, BISCHOFFSHEIM (BD)",,,,60
200800031344,8,6,1,550,4,2,1,1.0,6.0,88.0,CONGRES (RUE DU),,,,60
201200009086,12,5,1,1730,1,1,1,1.0,3.0,179.0,,M,4387044.0,458424,300
200600012338,6,3,24,1921,5,2,1,3.0,3.0,172.0,"38, LAVERUNE (ROUTE DE",,,,340
200600007325,6,2,19,1100,1,1,1,6.0,7.0,312.0,+230 sens NANCY / DIJON,M,0.0,0,520
201200059697,12,10,9,1335,1,2,1,1.0,6.0,116.0,"46, AVENUE DE NEW YORK",,,,750
201200037345,12,12,12,755,5,1,1,4.0,7.0,351.0,R BORIS VIAN,M,4951384.0,16144,760
200600042881,6,7,27,1830,1,1,9,1.0,3.0,107.0,,M,0.0,0,240
201100036126,11,3,20,2210,3,1,1,1.0,1.0,314.0,BOIS(DU)(RUE),,,,590
201500024718,15,1,2,1145,1,2,6,1.0,3.0,238.0,HAUTES OURMES/POLOGNE,M,4808770.0,-165090,350
200700021004,7,4,16,2030,1,2,2,1.0,3.0,291.0,", FOCH (AVENUE DU MARECH",,,,160
200500042862,5,7,26,2300,3,2,1,1.0,7.0,155.0,RUE DES BUISSONS,M,4698600.0,141300,360
201600049906,16,11,8,1955,4,1,1,2.0,6.0,249.0,ROCADE A 630,M,4488197.0,-52264,330
200500070250,5,10,10,1830,1,1,1,7.0,2.0,1.0,A51-Sens Marseille vers,,,,130
201400054718,14,11,26,1640,5,2,2,2.0,2.0,113.0,"202, RUE DE TOLBIAC",,,,750
201100039684,11,2,22,815,1,2,2,2.0,5.0,199.0,"0, RUE JULES GUESDE",,,,690
200900066049,9,9,11,2215,5,2,1,1.0,6.0,58.0,"103, LAMARTINE (AV)",M,4.0,0,940
200800023705,8,5,30,1600,1,2,1,1.0,6.0,200.0,"7, EBEAUPIN   RUE DE L'",,,,170
200900031521,9,9,19,1408,1,2,1,1.0,6.0,7.0,"5BIS, KENNEDY PLACE",,,,490
200800063458,8,11,19,1745,5,2,1,2.0,6.0,528.0,1 route nationale,M,4901600.0,161300,780
201000007726,10,10,30,1330,1,1,1,1.0,1.0,805.0,ROUTE NATIONALE 2,,,,20
200900030482,9,6,24,1755,1,2,2,1.0,3.0,63.0,RUE GEORGES BONNAC,,,,330
200700071377,7,11,28,1715,2,2,1,1.0,6.0,81.0,"Angle, ROUGET DE L ISLE",,,,940
201100003179,11,5,5,1215,1,1,2,1.0,3.0,47.0,,M,4724500.0,-166000,440
200700037779,7,6,12,845,1,2,2,1.0,6.0,28.0,"0, SALAMENDRE.(ALLEE)",,,,940
201600015253,16,7,29,1630,1,2,1,1.0,3.0,55.0,"80, DE SAINT LOUIS AU RO",M,4334968.0,535416,130
201100033245,11,9,30,825,2,2,8,1.0,6.0,218.0,VILLEDIEU LES POELES (RO,,,,500
200500031881,5,5,19,900,1,1,1,1.0,7.0,86.0,RN 104,,,,910
201200044183,12,9,30,2150,5,2,1,1.0,3.0,8.0,PLACE SAINT JUSTE,,,,930
201500019197,15,1,30,800,5,2,1,1.0,6.0,15.0,Bd Henri Thebault,M,4565788.0,14149,160
200900045702,9,10,6,745,1,2,1,8.0,1.0,544.0,"SPV, 32 ROUTE DE WEILER",M,4.0,0,670
201200027384,12,5,18,1100,1,1,2,1.0,3.0,261.0,WEDELLS (RUE JEANNE),,,,370
201000028116,10,4,20,1745,1,2,3,1.0,3.0,555.0,"999, RUE ANDRE MELET",,,,310
201000041056,10,3,12,1335,1,2,1,1.0,6.0,66.0,"16, SCHAEDELIN ( RUE HEN",M,4808171.0,733636,680
200900010757,9,3,17,1957,5,2,1,1.0,3.0,488.0,"3263, ROUTE D'ARRAS",,,,590
201300015325,13,8,1,1400,1,2,1,1.0,3.0,55.0,AVE RAIMU,,,,130
201100036735,11,11,2,2130,5,1,1,1.0,2.0,119.0,BEAU MARAIS ( RUE DU ),,,,620
201000003320,10,4,11,1845,2,1,1,1.0,6.0,317.0,,M,4740250.0,-33362,490
201500052301,15,1,31,210,5,2,2,3.0,6.0,111.0,"113, AVENUE LEDRU ROLLIN",,,,750
201000053175,10,11,8,1530,1,2,2,2.0,3.0,37.0,"47, RASPAIL",,,,940
201500044010,15,7,15,815,1,2,1,1.0,6.0,197.0,R CHARLES DE GAULLE,M,4897530.0,232510,950
201200033965,12,4,10,1700,1,2,2,8.0,5.0,113.0,"1, BREZET (ROND-POINT DU",M,4578812.0,313939,630
201200043646,12,8,23,2130,5,2,1,1.0,7.0,78.0,"15, JEAN JAURES (RUE) (N",,,,920
201400000076,14,10,26,1730,2,1,1,1.0,1.0,453.0,,M,0.0,0,590
200600063607,6,10,21,850,1,2,2,1.0,3.0,17.0,R LEGENDRE R DE TOCQUEVI,,,,750
200600021194,6,4,1,2210,5,2,2,1.0,3.0,16.0,AV FOCH AV RAYMOND POINC,,,,750
201200017131,12,10,3,1815,1,2,1,1.0,3.0,71.0,CD 543,M,,,130
201500015341,15,9,30,1145,1,2,9,1.0,6.0,55.0,FÉLIX BARET*(PLACE),M,4329151.0,537957,130
201300057837,13,5,27,2040,5,2,1,1.0,3.0,2.0,GALMOT (ROND-POINT),G,0.0,0,973
200900024321,9,6,20,1145,1,2,1,1.0,6.0,300.0,NEUVE   AVENUE DE LA POR,,,,170
201000022026,10,9,14,1000,1,2,1,1.0,6.0,55.0,"01, BD JEAN MOULIN",,,,130
200900072038,9,4,20,1545,1,1,1,1.0,5.0,482.0,"PV,CONT SUD SENS ALL-FRA",M,4.0,0,670
201400029382,14,5,2,1725,1,2,1,1.0,2.0,304.0,SAPINIERE (RUE DE LA),,,,540
201000040126,10,1,2,1345,1,2,3,1.0,3.0,417.0,"17, MITTERRAND (AVENUE F",,,,650
201300037485,13,9,24,1550,1,2,3,1.0,3.0,24.0,LOUIS RICHARD (RUE),M,4779083.0,357305,890
201200016761,12,1,23,1750,5,2,1,6.0,3.0,56.0,JOLIOT CURIE BOULEVARD I,,,,130
200900036764,9,9,5,1630,1,1,1,1.0,7.0,25.0,,M,0.0,0,830
200600054471,6,9,16,1815,2,2,1,1.0,6.0,185.0,"52, RANDON (AV. MAL)",,,,380
201000016692,10,6,4,1505,1,2,1,1.0,6.0,88.0,"0, SAINT-FRANCOIS DE PAU",,,,60
201500035791,15,9,17,1210,1,2,3,1.0,3.0,194.0,NANTES (AVENUE DE),,,,860
201000023990,10,10,14,955,1,2,6,1.0,3.0,299.0,"172990281, PELLETAN AVEN",,,,170
200900019302,9,4,23,1630,1,1,1,1.0,7.0,61.0,RN 104,M,4.0,0,950
201200011660,12,9,7,1630,1,2,1,1.0,3.0,88.0,"42, LAIROLLE (AV. ERNEST",,,,60
200600010793,6,2,8,800,1,1,9,1.0,4.0,34.0,AUTOROUTE A86,,,,940
200500047097,5,7,27,1110,1,2,1,1.0,6.0,5.0,"9, BONDY (ROUTE DE)",,,,930
201000015315,10,7,27,445,4,2,1,1.0,7.0,155.0,RN.7,,,,60
201600020305,16,1,9,1400,1,2,1,1.0,5.0,257.0,LE BOURG,M,4456290.0,8266,470
200900035347,9,9,24,234,5,2,3,1.0,1.0,157.0,RUE DESCARTES,,,,20
200500035432,5,6,17,1501,1,2,1,1.0,3.0,8.0,168 BD HAUSSMANN,,,,750
200600041318,6,7,8,1400,1,2,2,1.0,3.0,7.0,CHARLES GOUNOD (RUE),,,,930
201400045107,14,10,31,1400,1,2,1,1.0,6.0,15.0,"26, LOUIS FERBER (QU)",,,,940
200800014474,8,3,16,130,3,1,1,3.0,6.0,18.0,AUTOROUTE A15,,,,950
201000051739,10,4,27,1510,1,2,1,1.0,6.0,66.0,"23, COMMUNE DE PARIS",M,4893740.0,236212,930
200700012918,7,3,19,1800,1,1,1,1.0,2.0,196.0,,M,0.0,0,890
200700029418,7,5,26,1525,1,2,2,1.0,3.0,290.0,RUE DE L AVIATION,,,,690
200800043727,8,8,21,45,5,1,1,1.0,6.0,149.0,A7   3.690 A 4.270,,,,690
201600042180,16,10,9,550,1,2,1,1.0,1.0,17.0,"49, REPUBLIQUE (AV DE LA",,,,940
200800070023,8,12,19,1100,1,1,2,1.0,3.0,12.0,"angle, PARIS (RUE DE) 1/",,,,920
200600078791,6,12,22,1140,1,2,1,1.0,3.0,126.0,BRUN (AV ROBERT),,,,830
200900029085,9,3,18,1635,1,2,1,1.0,4.0,214.0,ARNAVON (AVENUE),,,,130
201100061941,11,3,25,1630,1,2,5,1.0,5.0,108.0,PLACE DE L ALMA,,,,750
201100051012,11,4,4,2000,2,2,2,1.0,4.0,38.0,LARROUMES / FLOUQUET,M,4877530.0,232641,940
201500024074,15,12,12,1434,1,2,2,1.0,3.0,63.0,RUE LAFONTAINE,M,4482680.0,-56753,330
200900046032,9,10,14,1530,1,2,3,1.0,3.0,134.0,NUISEMENT (RUE DE),M,4.0,0,280
200900006032,9,5,9,2246,5,2,1,1.0,7.0,104.0,"2, PLACE DU CHATELET",,,,750
201500042213,15,9,29,2010,5,2,1,1.0,6.0,79.0,"3, GENERAL LECLERC (R DU",,,,940
201200015308,12,5,31,450,5,2,1,1.0,7.0,55.0,"55, AVE DE SAINT BARNABE",M,,,130
200900008320,9,3,17,1650,1,2,1,1.0,3.0,160.0,"0, LA TOUR (RUE GEORGES",M,4.0,0,880
200500006538,5,1,16,1,3,1,1,1.0,3.0,189.0,AUTOROUTE A25,,,,590
201300000329,13,8,4,1930,1,1,2,1.0,3.0,298.0,,M,0.0,0,800
201300013507,13,1,25,915,1,2,1,1.0,6.0,5.0,BARTHELEMY (RUE DU DR),M,4329584.0,556665,130
201600016444,16,6,13,1420,1,1,2,1.0,3.0,117.0,GLACIERE (RUE DE LA),M,4342324.0,524112,130
201100035863,11,3,11,1210,1,1,6,1.0,5.0,339.0,CD 700,,,,590
200500084031,5,12,26,905,1,2,1,1.0,6.0,4.0,"SANS, ILES SANGUINAIRES",,,,201
201600045312,16,1,17,1510,1,1,1,2.0,6.0,394.0,AUTOROUTE A115,,,,950
201100020845,11,9,22,1215,1,2,1,1.0,6.0,55.0,"00, AVE DE SAINT JULIEN",,,,130
201400050237,14,3,10,1310,1,2,2,1.0,6.0,387.0,"1, RUE MARC BLOCH",,,,690
200900020198,9,7,5,830,1,1,1,1.0,6.0,75.0,,M,4.0,0,370
200600013112,6,3,14,1615,1,2,1,1.0,3.0,440.0,"., PRADEAU (PROMENADE DU",,,,650
201000029897,10,7,11,2250,5,2,6,1.0,3.0,243.0,"4, MOULIN(PLACE JEAN)",,,,330
201500040443,15,2,23,1505,1,2,1,1.0,6.0,31.0,"00, ARGENTEUIL (ROUTE D'",,,,930
200900022077,9,6,21,2145,2,1,1,1.0,3.0,141.0,,M,4.0,0,300
200800050267,8,9,27,1745,1,2,6,7.0,3.0,348.0,"0, SOUVENIR FRANCAIS DU",,,,640
201000048233,10,9,29,1030,1,2,4,1.0,3.0,23.0,"., GENERAL EISENHOWER (A",,,,920
200500040334,5,5,27,1040,1,2,1,1.0,6.0,66.0,"1, MARINE (QUAI DE LA )",,,,930
201200058839,12,7,23,605,2,2,2,1.0,6.0,119.0,"140, AVENUE JEAN JAURES",,,,750
200500035920,5,6,23,1305,1,2,6,1.0,4.0,490.0,DEPARTEMENTALE 30 (ROUTE,,,,780
201500047204,15,6,23,115,3,1,1,2.0,6.0,64.0,RN 118,,,,910
201000015185,10,9,24,1115,1,1,1,1.0,1.0,217.0,,M,4786701.0,-376516,290
200800014803,8,3,12,1805,1,2,1,1.0,7.0,101.0,"02, BOULEVARD DU PALAIS",,,,750
200800006243,8,2,29,1600,1,1,1,1.0,6.0,213.0,,M,0.0,0,400
200700056867,7,9,11,45,5,2,1,1.0,6.0,512.0,HEM (RUE D'),,,,590
201300036256,13,12,21,1525,1,2,4,2.0,7.0,118.0,RUE MARIUS ALLONGUE,,,,830
201100001729,11,5,29,700,2,2,1,1.0,7.0,112.0,ru vras,M,4865842.0,-301408,220
200900019194,9,4,22,25,5,2,2,1.0,3.0,68.0,REPUBLIQUE (AV DE LA),M,4.0,0,940
201500008799,15,6,21,1800,1,1,1,3.0,1.0,40.0,,M,4210700.0,910500,201
200800019447,8,4,29,1345,1,2,1,2.0,6.0,19.0,"37, QUIMPER (DE 1 A 103",,,,290
201100029112,11,8,31,830,1,2,1,1.0,2.0,115.0,"9, MITTERAND (AVENUE FRA",,,,350
200500010786,5,2,11,1530,1,1,1,2.0,2.0,103.0,,M,0.0,0,440
201400013894,14,12,20,1345,1,2,1,1.0,2.0,55.0,"140, AVE DU PRADO",M,4327977.0,538686,130
201100034471,11,12,11,1815,5,2,1,2.0,6.0,660.0,SAINT FRANCOIS (RUE),,,,570
200600019038,6,4,25,817,1,2,1,1.0,3.0,30.0,"73, ROOSEVELT (AVENUE FR",,,,60
200700039488,7,7,9,1900,1,1,1,2.0,1.0,197.0,,M,4917400.0,165500,270
201300009657,13,6,1,1145,1,2,1,1.0,1.0,131.0,87 rue de blois,M,0.0,0,370
201000019482,10,7,11,1405,1,2,2,1.0,3.0,262.0,KENNEDY (AVENUE DU PRESI,,,,110
200900059817,9,10,17,1645,1,2,1,2.0,1.0,219.0,RUE DE GRAVIN,M,0.0,0,770
201300007568,13,7,13,1045,1,1,1,1.0,5.0,66.0,,M,0.0,0,130
201300013408,13,5,16,400,3,1,1,2.0,6.0,1.0,"/, ARBOIS (GARE TGV)",,,,130
200800052778,8,9,1,1720,1,2,1,1.0,3.0,55.0,"70, CESAR BOY (AVENUE)",,,,130
201200041528,12,3,28,2120,5,2,2,1.0,3.0,4.0,"ns, ALMA DE L'",,,,920
201200060326,12,11,2,2000,5,2,1,1.0,7.0,116.0,PORTE DE PASSY,,,,750
200700078762,7,12,20,830,1,2,2,2.0,6.0,66.0,"1, FRIBOURG (AVENUE DE)",,,,680
201200028284,12,4,26,1200,1,2,1,1.0,6.0,187.0,CLEMENCEAU (PLACE GEORGE,M,4603993.0,407249,420
200900023030,9,5,18,1502,1,2,1,1.0,1.0,69.0,"66, BARBACANE",,,,110
201400043247,14,4,20,1300,1,2,1,1.0,2.0,66.0,MARVILLE (CHEMIN),,,,930
201500006085,15,8,12,1730,1,1,1,1.0,6.0,302.0,,M,4791359.0,679831,880
201000061706,10,4,12,950,1,1,1,1.0,3.0,108.0,"42, COURS ALBERT 1ER",,,,750
200800063490,8,11,19,2145,3,1,1,1.0,2.0,94.0,,M,4895400.0,275600,770
201200011894,12,12,10,1310,1,2,2,1.0,3.0,88.0,"196, CALIFORNIE (AV.) (D",,,,60
201000062012,10,4,15,1420,1,2,1,1.0,6.0,110.0,"17, AVENUE CLAUDE VELLEF",,,,750
200600018633,6,4,13,2100,3,1,1,1.0,3.0,34.0,,M,4723900.0,162000,360
200700077014,7,12,17,745,3,1,1,9.0,1.0,242.0,"0, RD 226.B (RUE DE LEBI",,,,140
200600057760,6,9,26,1440,1,1,1,1.0,4.0,6.0,AUTOROUTE A3,,,,930
201200043853,12,2,14,1930,5,2,2,2.0,6.0,71.0,JOHN F. KENNEDY (AVENUE),,,,930
