Num_Acc,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
201200051977,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,104.0,1.0,0.0,1.0,99.0
201400032619,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,110.0,1.0,0.0,1.0,0.0
200600002467,4.0,,0.0,,1.0,1.0,1009.0,0.0,0.0,1.0,1.0,0.0,30.0,1.0,0.0,1.0,0.0
200600030341,3.0,650,0.0,,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,70.0,1.0,0.0,4.0,0.0
200700071516,1.0,86,0.0,,3.0,7.0,25.0,700.0,0.0,1.0,1.0,15.0,215.0,1.0,0.0,1.0,99.0
201100021837,6.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,58.0,1.0,0.0,1.0,99.0
200500074021,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,19.0,71.0,1.0,5.0,1.0,0.0
201300043235,1.0,86,,,3.0,3.0,31.0,450.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,99.0
200700040275,3.0,82,0.0,,2.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201300007398,3.0,67,,,2.0,2.0,0.0,828.0,0.0,1.0,2.0,0.0,102.0,1.0,0.0,1.0,99.0
201000009462,4.0,0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,1.0,0.0,1.0,99.0
200500044548,4.0,0,0.0,,3.0,4.0,,,3.0,1.0,1.0,0.0,55.0,1.0,0.0,1.0,0.0
200800037178,2.0,415,0.0,,2.0,2.0,39.0,200.0,0.0,1.0,1.0,70.0,90.0,1.0,0.0,1.0,0.0
201200006791,2.0,59,,,2.0,2.0,17.0,250.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200700015918,4.0,,0.0,,1.0,1.0,1009.0,0.0,0.0,1.0,1.0,0.0,30.0,2.0,0.0,1.0,0.0
201200014192,3.0,,,,2.0,0.0,,,0.0,0.0,0.0,0.0,65.0,1.0,0.0,1.0,99.0
200600060803,4.0,1,0.0,A,2.0,2.0,,,0.0,1.0,1.0,0.0,72.0,1.0,0.0,1.0,0.0
201600035414,3.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,70.0,1.0,0.0,1.0,99.0
200700025429,3.0,186,0.0,A,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
201500003718,3.0,840,,,2.0,2.0,24.0,600.0,0.0,2.0,3.0,0.0,60.0,2.0,0.0,1.0,0.0
200500004494,4.0,0,0.0,,2.0,1.0,,,0.0,1.0,1.0,0.0,35.0,1.0,0.0,1.0,0.0
201100026062,4.0,0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200700017097,4.0,0,0.0,B,1.0,1.0,,,0.0,1.0,1.0,0.0,40.0,1.0,0.0,1.0,99.0
201300040186,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,99.0
201300053696,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,75.0,1.0,0.0,1.0,3.0
201300000566,1.0,151,,,3.0,4.0,3.0,530.0,0.0,1.0,1.0,0.0,72.0,1.0,0.0,1.0,99.0
200800002092,4.0,0,0.0,,3.0,2.0,,,0.0,1.0,1.0,10.0,80.0,1.0,0.0,1.0,99.0
201400040931,4.0,0,,,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,62.0,1.0,0.0,1.0,0.0
200900024503,4.0,,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200900048717,4.0,0,,,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,45.0,1.0,0.0,1.0,99.0
200600080021,2.0,356,0.0,,3.0,2.0,1.0,0.0,0.0,1.0,3.0,20.0,90.0,1.0,0.0,1.0,0.0
201000006050,3.0,820,,,2.0,2.0,57.0,840.0,0.0,1.0,1.0,0.0,70.0,2.0,0.0,1.0,99.0
201000050136,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,99.0
200800027206,4.0,0,0.0,,1.0,2.0,,,0.0,1.0,3.0,0.0,90.0,1.0,0.0,1.0,99.0
201400020199,3.0,400,,,2.0,2.0,3.0,830.0,0.0,2.0,1.0,0.0,72.0,1.0,0.0,1.0,99.0
201500057499,3.0,3,,,2.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,99.0
200900044670,4.0,0,,,1.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,180.0,1.0,3.0,1.0,99.0
200700015938,4.0,,0.0,,1.0,1.0,2009.0,16.0,0.0,1.0,1.0,0.0,30.0,1.0,0.0,1.0,0.0
200800042816,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,99.0
201300004752,3.0,538,,,2.0,2.0,30.0,400.0,0.0,1.0,1.0,0.0,80.0,2.0,0.0,3.0,0.0
200600006357,3.0,19,0.0,A,2.0,2.0,3.0,300.0,2.0,1.0,1.0,0.0,60.0,2.0,0.0,3.0,0.0
201200039110,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200800035845,4.0,0,0.0,,1.0,4.0,29.0,700.0,0.0,1.0,1.0,15.0,140.0,1.0,0.0,1.0,0.0
201200052061,1.0,30,,,3.0,4.0,5.0,139.0,0.0,1.0,1.0,44.0,140.0,1.0,0.0,1.0,99.0
201200017214,3.0,91,,,3.0,2.0,11.0,300.0,0.0,2.0,3.0,0.0,70.0,2.0,0.0,1.0,99.0
200700077341,4.0,0,0.0,,2.0,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0
201100058748,4.0,0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,71.0,1.0,0.0,1.0,0.0
201100032223,4.0,0,,,2.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,70.0,1.0,0.0,1.0,0.0
201000000444,3.0,210,,,2.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,68.0,0.0,0.0,1.0,0.0
201300018247,3.0,17,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200600062675,3.0,0,0.0,,2.0,2.0,0.0,700.0,0.0,1.0,1.0,0.0,72.0,1.0,0.0,1.0,0.0
200900043946,4.0,0,,,1.0,2.0,,,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
200500056570,4.0,0,0.0,,2.0,2.0,,,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
200700004561,4.0,,0.0,,2.0,4.0,2101.0,146.0,3.0,1.0,1.0,0.0,120.0,1.0,0.0,1.0,0.0
201400008547,3.0,51,,,2.0,2.0,4.0,900.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200800045613,3.0,0,0.0,,3.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,88.0,1.0,5.0,1.0,99.0
201500020825,4.0,,,,2.0,2.0,,,0.0,1.0,1.0,0.0,50.0,1.0,0.0,1.0,99.0
201400017882,3.0,0,,,3.0,0.0,499.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,99.0
201100030402,3.0,269,,,2.0,2.0,0.0,300.0,0.0,1.0,1.0,0.0,100.0,1.0,0.0,1.0,0.0
200800059692,4.0,0,0.0,,2.0,1.0,,,0.0,1.0,2.0,0.0,52.0,1.0,0.0,1.0,99.0
200500010583,2.0,17,0.0,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,2.0,0.0,3.0,0.0
201600000318,3.0,26,,,2.0,0.0,7.0,0.0,0.0,0.0,1.0,70.0,0.0,2.0,0.0,1.0,0.0
200900050034,4.0,0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,99.0
201100045614,4.0,0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201200027968,4.0,0,,,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18.0,44.0,1.0,0.0,1.0,99.0
201000037655,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,99.0
201500031714,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,99.0
201100054888,2.0,104,,,1.0,4.0,40.0,500.0,0.0,1.0,3.0,100.0,140.0,1.0,0.0,1.0,0.0
201400022792,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,45.0,1.0,5.0,1.0,99.0
201000010814,3.0,26,,,2.0,2.0,26.0,150.0,0.0,2.0,1.0,0.0,71.0,1.0,0.0,1.0,0.0
201600037077,3.0,117,,,1.0,1.0,19.0,355.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
200500073802,4.0,0,0.0,,2.0,4.0,,,0.0,2.0,1.0,0.0,120.0,1.0,5.0,1.0,99.0
200900003327,3.0,6113,,,1.0,2.0,27.0,436.0,0.0,1.0,1.0,0.0,76.0,1.0,0.0,1.0,0.0
201100051288,3.0,124,,,2.0,2.0,,,0.0,1.0,1.0,0.0,70.0,1.0,5.0,1.0,0.0
201300020602,3.0,700,,,3.0,4.0,48.0,776.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200800035042,4.0,0,0.0,,1.0,2.0,,,0.0,1.0,1.0,0.0,80.0,1.0,0.0,1.0,0.0
200600052612,3.0,650,0.0,,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,85.0,1.0,5.0,1.0,0.0
200900048641,4.0,0,,,2.0,3.0,,,0.0,1.0,3.0,0.0,110.0,1.0,5.0,1.0,0.0
200900018459,4.0,0,,,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201400000925,3.0,44,,,2.0,0.0,16.0,500.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
201100008702,2.0,88,,,2.0,0.0,70.0,450.0,0.0,1.0,1.0,0.0,80.0,2.0,5.0,1.0,0.0
200600025213,4.0,0,0.0,,2.0,2.0,,,0.0,2.0,1.0,0.0,58.0,1.0,0.0,1.0,99.0
201200020328,4.0,0,,,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,55.0,1.0,0.0,1.0,99.0
200500074807,9.0,0,0.0,,1.0,1.0,,,0.0,1.0,1.0,0.0,99.0,1.0,0.0,1.0,99.0
200600075090,3.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,80.0,1.0,0.0,1.0,99.0
200500075978,4.0,0,0.0,,2.0,4.0,,,0.0,1.0,1.0,0.0,120.0,1.0,0.0,1.0,99.0
201500026519,4.0,0,,,2.0,4.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
200600022918,1.0,3,0.0,,3.0,3.0,6.0,0.0,0.0,1.0,2.0,15.0,35.0,1.0,0.0,1.0,99.0
200600033542,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,68.0,1.0,0.0,1.0,0.0
200600010395,3.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,120.0,1.0,0.0,1.0,99.0
201100042779,3.0,210,,,2.0,2.0,4.0,330.0,0.0,2.0,1.0,0.0,50.0,1.0,0.0,1.0,0.0
201500044575,2.0,406,,,3.0,0.0,4.0,100.0,0.0,1.0,3.0,30.0,70.0,2.0,0.0,1.0,99.0
201200036690,4.0,0,,,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0
201000066249,4.0,0,,,2.0,4.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200700039062,4.0,0,0.0,,1.0,0.0,,,0.0,1.0,2.0,0.0,160.0,1.0,3.0,1.0,99.0
201300015103,4.0,0,,,2.0,2.0,,,0.0,1.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
201600013395,4.0,0,,,3.0,2.0,,,0.0,1.0,1.0,30.0,60.0,2.0,0.0,1.0,99.0
201200049130,1.0,1,,,3.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,99.0
200600061202,9.0,0,0.0,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201200019527,3.0,104,,,2.0,0.0,11.0,250.0,0.0,0.0,1.0,0.0,55.0,9.0,0.0,3.0,99.0
201200003838,3.0,817,,,3.0,4.0,3.0,928.0,0.0,1.0,1.0,20.0,72.0,1.0,0.0,1.0,0.0
201400019540,3.0,939,,,1.0,1.0,26.0,890.0,0.0,2.0,1.0,45.0,55.0,1.0,0.0,1.0,99.0
200800048926,4.0,0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,1.0,30.0,0.0,1.0,0.0,1.0,99.0
200700045117,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201100057695,1.0,55,,,1.0,2.0,24.0,500.0,0.0,1.0,1.0,40.0,70.0,1.0,0.0,0.0,0.0
200800020783,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,500.0,1.0,0.0,1.0,99.0
201400036005,4.0,0,,,2.0,1.0,,,0.0,1.0,1.0,0.0,60.0,1.0,3.0,1.0,3.0
200600045182,3.0,976,0.0,,2.0,2.0,0.0,0.0,0.0,2.0,1.0,88.0,0.0,1.0,5.0,1.0,0.0
200600033852,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200700031797,1.0,31,0.0,,3.0,6.0,315.0,410.0,0.0,1.0,3.0,3.0,210.0,1.0,0.0,1.0,99.0
201100062942,4.0,0,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201400058878,2.0,,,,1.0,1.0,,,0.0,4.0,1.0,0.0,45.0,1.0,2.0,1.0,3.0
200800068193,4.0,0,0.0,,0.0,4.0,,,0.0,1.0,1.0,0.0,200.0,1.0,0.0,1.0,0.0
200500070682,3.0,358,0.0,,2.0,0.0,1.0,350.0,0.0,1.0,1.0,0.0,77.0,1.0,0.0,1.0,0.0
200500078763,2.0,135,0.0,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
200500083739,6.0,0,0.0,,1.0,0.0,,,0.0,1.0,1.0,0.0,80.0,1.0,0.0,1.0,99.0
200700022394,2.0,0,0.0,,1.0,2.0,,,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
201600040111,4.0,0,,,2.0,2.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
200900010896,1.0,34,,,3.0,2.0,48.0,580.0,0.0,1.0,1.0,70.0,35.0,2.0,0.0,2.0,0.0
200700080295,1.0,6,0.0,,3.0,6.0,10.0,600.0,0.0,1.0,1.0,15.0,210.0,1.0,0.0,1.0,0.0
201200011373,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201400015159,4.0,0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201200005267,3.0,517,,,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,2.0,0.0,1.0,0.0
201000022350,4.0,0,,,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201200026026,4.0,,,,2.0,2.0,,,0.0,1.0,1.0,0.0,90.0,1.0,5.0,1.0,99.0
201500043120,3.0,0,,,3.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201300025301,4.0,,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201600030469,4.0,0,,,0.0,2.0,,,0.0,1.0,1.0,30.0,75.0,1.0,5.0,1.0,0.0
201600048798,1.0,22,,,3.0,6.0,10.0,500.0,0.0,1.0,1.0,20.0,210.0,0.0,0.0,1.0,99.0
200900043266,3.0,123,,,2.0,2.0,9.0,600.0,0.0,1.0,1.0,0.0,88.0,1.0,0.0,1.0,0.0
201400035540,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,3.0
201100009284,3.0,964,,,2.0,2.0,39.0,400.0,0.0,0.0,2.0,1.0,35.0,1.0,0.0,1.0,99.0
200600004783,4.0,0,5.0,,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201000045386,4.0,0,,,1.0,3.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201500001735,3.0,7,,,2.0,2.0,32.0,750.0,0.0,1.0,1.0,0.0,60.0,2.0,0.0,1.0,0.0
201300025445,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0
201300056238,4.0,0,,,1.0,2.0,3.0,600.0,0.0,2.0,1.0,15.0,70.0,1.0,0.0,1.0,0.0
201600009160,3.0,900,,,3.0,2.0,6.0,247.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
200800055039,3.0,22,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,99.0
200800052163,4.0,0,0.0,,2.0,0.0,,,0.0,1.0,0.0,0.0,50.0,1.0,0.0,1.0,0.0
200700035936,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,68.0,1.0,0.0,1.0,3.0
200900010483,4.0,0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200800069643,3.0,115,0.0,,0.0,2.0,1.0,800.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201300032923,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,100.0,2.0,0.0,1.0,0.0
201600055998,4.0,,,,1.0,2.0,,,0.0,1.0,1.0,0.0,400.0,1.0,0.0,1.0,99.0
200900055792,3.0,6098,,,2.0,2.0,7.0,200.0,0.0,0.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
200900031765,4.0,0,,,2.0,2.0,,,0.0,0.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
201100008298,3.0,1005,,,2.0,2.0,41.0,500.0,0.0,1.0,1.0,0.0,82.0,2.0,0.0,1.0,99.0
200800050780,4.0,0,0.0,,1.0,2.0,,,0.0,1.0,1.0,0.0,56.0,1.0,0.0,1.0,0.0
200600071678,3.0,10,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200500004823,4.0,,0.0,,2.0,4.0,2009.0,42.0,0.0,1.0,1.0,0.0,120.0,2.0,0.0,1.0,0.0
201400007673,3.0,18,,,2.0,0.0,10.0,920.0,0.0,3.0,2.0,0.0,53.0,1.0,0.0,0.0,0.0
200700004626,3.0,0,0.0,,2.0,2.0,3.0,100.0,0.0,1.0,1.0,0.0,61.0,2.0,0.0,1.0,99.0
200600021085,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,70.0,1.0,5.0,1.0,0.0
200900017068,3.0,49,,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,1.0,0.0,1.0,0.0
201000022214,4.0,0,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200700067889,3.0,0,0.0,,1.0,2.0,,,0.0,2.0,1.0,0.0,66.0,1.0,0.0,1.0,99.0
200900049910,1.0,620,,,1.0,4.0,5.0,500.0,0.0,1.0,1.0,0.0,130.0,1.0,0.0,1.0,99.0
200800063023,3.0,105,0.0,,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,2.0,0.0,1.0,0.0
200700035221,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,99.0
201300028026,4.0,0,,,2.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200500031542,3.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201600032782,3.0,201,,,3.0,4.0,1.0,300.0,2.0,1.0,1.0,10.0,160.0,2.0,0.0,1.0,99.0
201600011017,4.0,6098,,,1.0,3.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200700036024,9.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201200022381,3.0,0,,,2.0,1.0,0.0,70.0,0.0,1.0,1.0,0.0,97.0,1.0,0.0,1.0,0.0
201500056485,4.0,0,,,1.0,4.0,30.0,100.0,0.0,1.0,1.0,15.0,140.0,1.0,3.0,1.0,0.0
200900074052,3.0,126,,,2.0,2.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200800030880,2.0,20,0.0,,3.0,2.0,26.0,550.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201200052904,4.0,0,,,2.0,2.0,,,0.0,2.0,1.0,0.0,70.0,1.0,0.0,1.0,99.0
200700071840,1.0,4,0.0,A,3.0,3.0,6.0,776.0,0.0,1.0,1.0,25.0,105.0,1.0,0.0,1.0,0.0
200600025522,4.0,0,0.0,,2.0,0.0,,,0.0,1.0,1.0,0.0,98.0,1.0,0.0,1.0,99.0
200500059222,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,91.0,1.0,0.0,1.0,0.0
201600021669,2.0,12,,,3.0,4.0,104.0,300.0,0.0,0.0,1.0,35.0,70.0,9.0,0.0,1.0,99.0
200600005151,2.0,86,0.0,,2.0,2.0,1.0,100.0,0.0,1.0,1.0,0.0,91.0,1.0,0.0,0.0,0.0
200700019814,3.0,559,0.0,,2.0,2.0,88.0,200.0,0.0,1.0,1.0,62.0,0.0,1.0,0.0,1.0,0.0
201300011932,4.0,0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,1.0,0.0
200700069788,3.0,0,0.0,A,2.0,2.0,,,2.0,1.0,1.0,0.0,117.0,1.0,0.0,5.0,0.0
200700026353,4.0,0,0.0,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,48.0,1.0,0.0,1.0,0.0
201000005980,3.0,89,,,2.0,2.0,19.0,600.0,0.0,2.0,1.0,0.0,45.0,2.0,2.0,3.0,0.0
200800050258,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,145.0,1.0,0.0,1.0,99.0
201100027148,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,99.0
200600069054,4.0,,0.0,,3.0,4.0,5005.0,3430.0,0.0,1.0,1.0,15.0,120.0,2.0,0.0,1.0,0.0
201000015309,4.0,0,,,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,50.0,1.0,0.0,1.0,0.0
200500065952,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,73.0,1.0,0.0,1.0,99.0
201300034225,4.0,0,,,1.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200600060039,1.0,10,0.0,A,3.0,0.0,79.0,0.0,0.0,1.0,1.0,15.0,210.0,1.0,0.0,0.0,0.0
200900061685,3.0,32,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,1.0,5.0,1.0,99.0
200600054218,4.0,0,0.0,,3.0,4.0,,,2.0,1.0,1.0,20.0,55.0,1.0,0.0,1.0,0.0
200900022689,4.0,0,,,1.0,1.0,,,0.0,4.0,1.0,0.0,40.0,1.0,0.0,1.0,99.0
201300012660,1.0,71,,,3.0,4.0,180.0,150.0,3.0,1.0,1.0,26.0,240.0,0.0,0.0,1.0,99.0
201200052590,1.0,46,,,3.0,2.0,45.0,600.0,0.0,1.0,1.0,15.0,90.0,1.0,0.0,1.0,0.0
201600028415,3.0,9,,,2.0,2.0,,0.0,0.0,1.0,1.0,0.0,82.0,1.0,0.0,1.0,99.0
201000020816,4.0,0,,,1.0,2.0,0.0,0.0,0.0,4.0,1.0,12.0,64.0,1.0,0.0,1.0,0.0
200500010496,3.0,928,0.0,,2.0,2.0,39.0,700.0,2.0,2.0,1.0,0.0,102.0,1.0,0.0,3.0,0.0
201200048350,4.0,,,,2.0,2.0,,,0.0,1.0,1.0,,,1.0,0.0,1.0,3.0
201000014549,3.0,950,,,2.0,2.0,9.0,195.0,0.0,1.0,1.0,0.0,66.0,1.0,0.0,1.0,3.0
200500018457,4.0,0,0.0,,2.0,2.0,,,0.0,2.0,1.0,0.0,68.0,1.0,0.0,1.0,0.0
201200024361,4.0,,,,,,,,,,,,,1.0,,1.0,99.0
200500057054,4.0,0,0.0,,2.0,2.0,,,0.0,2.0,1.0,0.0,100.0,1.0,0.0,1.0,0.0
200800068780,3.0,938,0.0,,2.0,2.0,16.0,500.0,0.0,1.0,1.0,0.0,73.0,1.0,0.0,1.0,99.0
200800062036,4.0,0,0.0,,1.0,3.0,,,0.0,1.0,1.0,30.0,60.0,1.0,0.0,1.0,99.0
201500029317,4.0,,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201200018323,3.0,21,,,2.0,2.0,2.0,500.0,0.0,2.0,3.0,0.0,70.0,2.0,0.0,3.0,99.0
200700008390,9.0,0,0.0,,2.0,2.0,,,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,99.0
200600054925,2.0,0,0.0,,2.0,2.0,1.0,650.0,0.0,1.0,1.0,0.0,90.0,1.0,0.0,1.0,0.0
201000023943,4.0,0,,,2.0,2.0,,,0.0,2.0,1.0,0.0,90.0,1.0,0.0,1.0,0.0
201000027412,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
200500057933,9.0,0,0.0,,0.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200800054370,4.0,0,0.0,,2.0,2.0,,,0.0,2.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201000019290,3.0,0,,,2.0,2.0,,,0.0,1.0,0.0,30.0,30.0,1.0,0.0,1.0,0.0
200700045252,1.0,1,0.0,,3.0,4.0,0.0,700.0,0.0,1.0,1.0,0.0,140.0,1.0,1.0,1.0,0.0
201400039880,4.0,0,,,2.0,1.0,,,0.0,1.0,1.0,51.0,34.0,1.0,0.0,1.0,0.0
201000028828,4.0,0,,,2.0,3.0,,,0.0,1.0,1.0,0.0,118.0,1.0,0.0,1.0,0.0
201500040747,2.0,,,,3.0,0.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201000010931,3.0,116,,,2.0,2.0,18.0,400.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100012065,4.0,0,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,1.0,0.0,1.0,99.0
201300035592,3.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200900008940,4.0,0,,,1.0,3.0,,,0.0,1.0,1.0,0.0,94.0,2.0,0.0,1.0,0.0
200500067951,4.0,,0.0,,1.0,2.0,1009.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
